closed_id,size,contains_x,contains_y,block_count,shadow_count,rank,num_minimum_generating_sets,first_minimum_generators,elements
546,4,False,False,1,4,2,2,3 9,1 3 4 9
547,4,False,False,1,4,2,2,6 9,1 6 7 9
548,4,False,False,1,4,2,3,6 10,6 7 10 11
549,4,False,False,1,4,4,1,1 2 6 12,1 2 6 12
550,4,False,False,1,4,2,1,4 12,1 4 6 12
551,4,False,False,1,4,4,1,1 2 7 12,1 2 7 12
552,4,False,False,1,4,2,1,3 12,1 3 7 12
553,4,False,False,1,4,4,1,1 6 7 12,1 6 7 12
554,4,False,False,1,4,4,1,2 6 7 12,2 6 7 12
555,4,False,False,1,4,2,2,2 9,1 2 9 12
556,4,False,False,1,4,4,1,1 2 6 16,1 2 6 16
557,4,False,False,1,4,4,1,1 2 7 16,1 2 7 16
558,4,False,False,1,4,4,1,1 6 7 16,1 6 7 16
559,4,False,False,1,4,4,1,2 6 7 16,2 6 7 16
560,4,False,False,1,4,2,2,6 8,6 7 8 16
561,4,False,False,1,4,2,3,1 8,1 8 9 16
562,4,False,False,1,4,2,2,1 10,1 7 10 16
563,4,False,False,1,4,2,2,1 11,1 6 11 16
564,4,False,False,1,4,4,1,1 2 12 16,1 2 12 16
565,4,False,False,1,4,1,1,5,1 5 12 16
566,4,False,False,1,4,4,1,1 6 12 16,1 6 12 16
567,4,False,False,1,4,4,1,2 6 12 16,2 6 12 16
568,4,False,False,1,4,4,1,1 7 12 16,1 7 12 16
569,4,False,False,1,4,4,1,2 7 12 16,2 7 12 16
570,4,False,False,1,4,4,1,6 7 12 16,6 7 12 16
571,4,False,False,1,4,2,2,2 8,2 8 12 16
572,4,False,False,1,4,2,3,1 13,1 4 13 16
573,4,False,False,1,4,2,1,2 13,2 7 13 16
574,4,False,False,1,4,2,1,6 13,6 12 13 16
575,4,False,False,1,4,2,3,1 14,1 3 14 16
576,4,False,False,1,4,2,1,2 14,2 6 14 16
577,4,False,False,1,4,2,1,7 14,7 12 14 16
578,4,False,False,1,4,2,2,8 13,8 13 14 16
579,4,False,False,1,4,3,1,12 13 14,12 13 14 16
580,4,False,False,1,4,1,1,15,1 2 15 16
581,4,False,False,2,3,3,1,2 3 17,1 2 3 17
582,4,False,False,2,3,3,1,2 4 17,1 2 4 17
583,4,False,False,2,3,3,1,3 4 17,1 3 4 17
584,4,False,False,2,3,3,1,2 6 17,1 2 6 17
585,4,False,False,2,3,3,1,4 6 17,1 4 6 17
586,4,False,False,2,3,3,1,2 7 17,1 2 7 17
587,4,False,False,2,3,3,1,3 7 17,1 3 7 17
588,4,False,False,2,3,3,1,6 7 17,1 6 7 17
589,4,False,False,2,3,3,1,2 12 17,1 2 12 17
590,4,False,False,2,3,3,1,6 12 17,1 6 12 17
591,4,False,False,2,3,3,1,7 12 17,1 7 12 17
592,4,False,False,2,3,3,1,2 16 17,1 2 16 17
593,4,False,False,2,3,3,1,6 16 17,1 6 16 17
594,4,False,False,2,3,3,1,7 16 17,1 7 16 17
595,4,False,False,2,3,3,1,12 16 17,1 12 16 17
596,4,False,False,2,3,3,1,6 7 18,2 6 7 18
597,4,False,False,2,3,3,1,6 12 18,2 6 12 18
598,4,False,False,2,3,3,1,7 12 18,2 7 12 18
599,4,False,False,2,3,3,1,6 16 18,2 6 16 18
600,4,False,False,2,3,3,1,7 16 18,2 7 16 18
601,4,False,False,2,3,3,1,12 16 18,2 12 16 18
602,4,False,False,2,2,3,2,1 2 18,1 2 17 18
603,4,False,False,2,2,2,1,3 19,1 3 17 19
604,4,False,False,2,3,3,1,1 18 19,1 17 18 19
605,4,False,False,2,2,2,2,1 20,1 4 17 20
606,4,False,False,1,4,3,1,18 19 20,17 18 19 20
607,4,True,False,2,3,3,1,1 2 22,1 2 6 22
608,4,True,False,2,3,2,1,4 22,1 4 6 22
609,4,True,False,2,3,3,1,1 7 22,1 6 7 22
610,4,True,False,2,3,3,1,2 7 22,2 6 7 22
611,4,True,False,2,3,3,1,1 12 22,1 6 12 22
612,4,True,False,2,3,3,1,2 12 22,2 6 12 22
613,4,True,False,2,3,3,1,7 12 22,6 7 12 22
614,4,True,False,2,3,4,1,1 6 16 22,1 6 16 22
615,4,True,False,2,3,3,1,2 16 22,2 6 16 22
616,4,True,False,2,3,3,1,7 16 22,6 7 16 22
617,4,True,False,2,3,3,1,12 16 22,6 12 16 22
618,4,True,False,2,3,2,1,14 22,6 14 16 22
619,4,True,False,2,2,3,1,6 17 22,1 6 17 22
620,4,True,False,2,3,3,1,16 17 22,1 16 17 22
621,4,True,False,2,2,3,2,2 18 22,2 6 18 22
622,4,True,False,2,3,3,1,1 18 22,1 17 18 22
623,4,True,False,1,4,2,1,19 22,17 18 19 22
624,4,False,False,2,2,2,1,1 23,1 7 17 23
625,4,False,False,2,2,2,1,2 23,2 7 18 23
626,4,False,False,1,4,2,1,20 23,17 18 20 23
627,4,True,False,2,2,2,1,6 23,6 7 22 23
628,4,True,False,1,4,4,1,17 18 22 23,17 18 22 23
629,4,False,False,2,2,2,2,1 25,1 9 17 25
630,4,False,False,1,4,2,2,19 25,17 19 20 25
631,4,True,False,1,4,2,2,22 25,17 22 23 25
632,4,False,False,2,2,2,3,10 23,7 10 23 26
633,4,True,False,2,2,2,2,6 27,6 11 22 27
634,4,True,False,2,4,2,2,1 27,1 16 22 27
635,4,True,False,1,4,2,3,22 26,22 23 26 27
636,4,False,False,2,3,3,1,1 2 28,1 2 12 28
637,4,False,False,2,3,3,1,1 6 28,1 6 12 28
638,4,False,False,2,3,3,1,2 6 28,2 6 12 28
639,4,False,False,2,3,3,1,1 7 28,1 7 12 28
640,4,False,False,2,3,3,1,2 7 28,2 7 12 28
641,4,False,False,2,3,3,1,6 7 28,6 7 12 28
642,4,False,False,2,2,3,2,1 17 28,1 12 17 28
643,4,False,False,2,2,3,2,2 18 28,2 12 18 28
644,4,True,False,2,2,3,2,6 22 28,6 12 22 28
645,4,True,False,1,4,4,1,17 18 22 28,17 18 22 28
646,4,True,False,1,4,2,1,20 28,17 20 22 28
647,4,False,False,2,2,2,1,12 23,7 12 23 28
648,4,False,False,1,4,4,1,17 18 23 28,17 18 23 28
649,4,False,False,1,4,2,1,19 28,17 19 23 28
650,4,True,False,1,4,4,1,17 22 23 28,17 22 23 28
651,4,True,False,1,4,4,1,18 22 23 28,18 22 23 28
652,4,False,False,1,4,2,2,18 25,17 18 25 28
653,4,False,False,2,3,3,1,1 2 32,1 2 16 32
654,4,False,False,2,3,3,1,1 6 32,1 6 16 32
655,4,False,False,2,3,3,1,2 6 32,2 6 16 32
656,4,False,False,2,3,3,1,1 7 32,1 7 16 32
657,4,False,False,2,3,3,1,2 7 32,2 7 16 32
658,4,False,False,2,3,3,1,6 7 32,6 7 16 32
659,4,False,False,2,3,3,1,1 12 32,1 12 16 32
660,4,False,False,2,3,3,1,2 12 32,2 12 16 32
661,4,False,False,2,3,3,1,6 12 32,6 12 16 32
662,4,False,False,2,3,3,1,7 12 32,7 12 16 32
663,4,False,False,2,3,3,1,7 13 32,7 13 16 32
664,4,False,False,2,3,3,1,12 13 32,12 13 16 32
665,4,False,False,2,3,3,1,6 14 32,6 14 16 32
666,4,False,False,2,3,3,1,12 14 32,12 14 16 32
667,4,False,False,2,3,3,1,13 14 32,13 14 16 32
668,4,False,False,2,2,3,2,1 17 32,1 16 17 32
669,4,False,False,2,2,3,2,2 18 32,2 16 18 32
670,4,True,False,2,3,3,1,1 22 32,1 16 22 32
671,4,True,False,2,2,3,1,6 22 32,6 16 22 32
672,4,True,False,1,4,4,1,17 18 22 32,17 18 22 32
673,4,False,False,2,2,2,1,16 23,7 16 23 32
674,4,False,False,1,4,4,1,17 18 23 32,17 18 23 32
675,4,True,False,1,4,4,1,17 22 23 32,17 22 23 32
676,4,True,False,1,4,4,1,18 22 23 32,18 22 23 32
677,4,False,False,2,2,2,2,8 24,8 16 24 32
678,4,True,False,1,4,2,2,22 24,22 23 24 32
679,4,False,False,1,4,2,3,17 24,17 24 25 32
680,4,False,False,1,4,2,2,17 26,17 23 26 32
681,4,True,False,1,4,2,2,17 27,17 22 27 32
682,4,False,False,2,2,3,2,12 16 28,12 16 28 32
683,4,False,False,1,4,4,1,17 18 28 32,17 18 28 32
684,4,False,False,1,4,1,1,21,17 21 28 32
685,4,True,False,2,3,3,1,16 22 28,16 22 28 32
686,4,True,False,1,4,4,1,17 22 28 32,17 22 28 32
687,4,True,False,1,4,4,1,18 22 28 32,18 22 28 32
688,4,False,False,1,4,4,1,17 23 28 32,17 23 28 32
689,4,False,False,1,4,4,1,18 23 28 32,18 23 28 32
690,4,True,False,1,4,4,1,22 23 28 32,22 23 28 32
691,4,False,False,1,4,2,2,18 24,18 24 28 32
692,4,False,False,2,2,2,1,13 29,13 16 29 32
693,4,False,False,1,4,2,3,17 29,17 20 29 32
694,4,False,False,1,4,2,1,18 29,18 23 29 32
695,4,False,False,2,3,3,1,16 28 29,16 28 29 32
696,4,True,False,1,4,2,1,22 29,22 28 29 32
697,4,False,False,2,2,2,2,14 30,14 16 30 32
698,4,False,False,1,4,2,3,17 30,17 19 30 32
699,4,True,False,1,4,2,1,18 30,18 22 30 32
700,4,False,False,1,4,2,1,23 30,23 28 30 32
701,4,False,False,1,4,2,2,24 29,24 29 30 32
702,4,False,False,1,4,3,1,28 29 30,28 29 30 32
703,4,False,False,1,4,1,1,31,17 18 31 32
704,4,False,False,2,3,3,1,2 3 33,1 2 3 33
705,4,False,False,2,3,3,1,2 4 33,1 2 4 33
706,4,False,False,2,3,3,1,3 4 33,1 3 4 33
707,4,False,False,2,3,3,1,2 6 33,1 2 6 33
708,4,False,False,2,3,3,1,4 6 33,1 4 6 33
709,4,False,False,2,3,3,1,2 7 33,1 2 7 33
710,4,False,False,2,3,3,1,3 7 33,1 3 7 33
711,4,False,False,2,3,3,1,6 7 33,1 6 7 33
712,4,False,False,2,3,3,1,2 12 33,1 2 12 33
713,4,False,False,2,3,3,1,6 12 33,1 6 12 33
714,4,False,False,2,3,3,1,7 12 33,1 7 12 33
715,4,False,False,2,3,3,1,2 16 33,1 2 16 33
716,4,False,False,2,3,3,1,6 16 33,1 6 16 33
717,4,False,False,2,3,3,1,7 16 33,1 7 16 33
718,4,False,False,2,3,3,1,12 16 33,1 12 16 33
719,4,False,False,3,2,3,1,2 17 33,1 2 17 33
720,4,False,False,3,2,3,1,3 17 33,1 3 17 33
721,4,False,False,3,2,3,1,4 17 33,1 4 17 33
722,4,False,False,3,2,3,1,6 17 33,1 6 17 33
723,4,False,False,3,2,3,1,7 17 33,1 7 17 33
724,4,False,False,3,2,3,1,9 17 33,1 9 17 33
725,4,False,False,3,2,3,1,12 17 33,1 12 17 33
726,4,False,False,3,2,3,1,16 17 33,1 16 17 33
727,4,False,False,3,2,3,1,1 18 33,1 17 18 33
728,4,False,False,3,2,3,1,1 19 33,1 17 19 33
729,4,False,False,2,3,3,1,18 19 33,17 18 19 33
730,4,True,False,3,2,3,1,1 22 33,1 17 22 33
731,4,True,False,2,3,3,1,18 22 33,17 18 22 33
732,4,False,False,2,3,3,1,6 7 34,2 6 7 34
733,4,False,False,2,3,3,1,6 12 34,2 6 12 34
734,4,False,False,2,3,3,1,7 12 34,2 7 12 34
735,4,False,False,2,3,3,1,6 16 34,2 6 16 34
736,4,False,False,2,3,3,1,7 16 34,2 7 16 34
737,4,False,False,2,3,3,1,12 16 34,2 12 16 34
738,4,False,False,3,2,3,1,6 18 34,2 6 18 34
739,4,False,False,3,2,3,1,7 18 34,2 7 18 34
740,4,False,False,3,2,3,1,12 18 34,2 12 18 34
741,4,False,False,3,2,3,1,16 18 34,2 16 18 34
742,4,False,False,2,2,3,2,1 2 34,1 2 33 34
743,4,False,False,3,2,3,1,1 17 34,1 17 33 34
744,4,False,False,2,2,3,2,17 18 34,17 18 33 34
745,4,False,False,2,3,2,1,19 34,17 19 33 34
746,4,False,False,2,2,2,2,1 35,1 3 33 35
747,4,False,False,2,2,2,2,17 35,17 19 33 35
748,4,False,False,2,2,2,1,4 36,1 4 33 36
749,4,False,False,3,2,3,1,1 17 36,1 17 33 36
750,4,False,False,2,3,2,1,18 36,17 18 33 36
751,4,False,False,2,3,2,1,19 36,17 19 33 36
752,4,False,False,2,2,2,2,20 33,17 20 33 36
753,4,True,False,2,3,2,1,22 36,17 22 33 36
754,4,False,False,2,3,3,1,1 34 36,1 33 34 36
755,4,False,False,2,3,3,1,17 34 36,17 33 34 36
756,4,False,False,1,4,3,1,34 35 36,33 34 35 36
757,4,False,False,2,2,2,1,1 38,1 6 33 38
758,4,True,False,2,2,2,1,17 38,17 22 33 38
759,4,False,False,2,2,2,1,2 38,2 6 34 38
760,4,True,False,2,2,2,1,18 38,18 22 34 38
761,4,False,False,1,4,2,1,35 38,33 34 35 38
762,4,False,True,2,3,3,1,1 2 39,1 2 7 39
763,4,False,True,2,3,2,1,3 39,1 3 7 39
764,4,False,True,2,3,3,1,1 6 39,1 6 7 39
765,4,False,True,2,3,3,1,2 6 39,2 6 7 39
766,4,False,True,2,3,3,1,1 12 39,1 7 12 39
767,4,False,True,2,3,3,1,2 12 39,2 7 12 39
768,4,False,True,2,3,3,1,6 12 39,6 7 12 39
769,4,False,True,2,3,4,1,1 7 16 39,1 7 16 39
770,4,False,True,2,3,3,1,2 16 39,2 7 16 39
771,4,False,True,2,3,3,1,6 16 39,6 7 16 39
772,4,False,True,2,3,3,1,12 16 39,7 12 16 39
773,4,False,True,2,3,2,1,13 39,7 13 16 39
774,4,True,True,3,2,3,2,6 22 39,6 7 22 39
775,4,True,True,3,4,4,1,1 16 22 39,1 16 22 39
776,4,False,True,2,2,3,1,7 33 39,1 7 33 39
777,4,False,True,2,3,3,1,16 33 39,1 16 33 39
778,4,False,True,3,2,3,1,1 17 39,1 17 33 39
779,4,False,True,2,3,2,1,19 39,17 19 33 39
780,4,True,True,2,3,3,2,17 22 39,17 22 33 39
781,4,False,True,2,2,2,1,23 33,17 23 33 39
782,4,False,True,2,2,3,2,2 34 39,2 7 34 39
783,4,True,True,2,3,3,2,18 22 39,18 22 34 39
784,4,False,True,2,2,2,1,23 34,18 23 34 39
785,4,False,True,2,3,3,1,1 34 39,1 33 34 39
786,4,False,True,2,3,3,1,17 34 39,17 33 34 39
787,4,False,True,1,4,2,1,36 39,33 34 36 39
788,4,False,True,2,2,2,1,7 38,6 7 38 39
789,4,True,True,2,2,2,1,23 38,22 23 38 39
790,4,False,True,1,4,4,1,33 34 38 39,33 34 38 39
791,4,False,False,2,2,2,2,1 41,1 9 33 41
792,4,False,False,2,2,2,3,25 33,17 25 33 41
793,4,False,False,1,4,2,2,35 41,33 35 36 41
794,4,False,True,1,4,2,2,38 41,33 38 39 41
795,4,False,True,2,2,2,2,7 42,7 10 39 42
796,4,False,True,2,4,2,2,1 42,1 16 39 42
797,4,False,True,2,2,2,3,26 39,23 26 39 42
798,4,True,True,2,4,2,3,27 39,22 27 39 42
799,4,False,False,2,2,2,3,11 38,6 11 38 43
800,4,True,False,2,2,2,3,27 38,22 27 38 43
801,4,False,True,1,4,2,3,38 42,38 39 42 43
802,4,False,False,2,3,3,1,1 2 44,1 2 12 44
803,4,False,False,2,3,3,1,1 6 44,1 6 12 44
804,4,False,False,2,3,3,1,2 6 44,2 6 12 44
805,4,False,False,2,3,3,1,1 7 44,1 7 12 44
806,4,False,False,2,3,3,1,2 7 44,2 7 12 44
807,4,False,False,2,3,3,1,6 7 44,6 7 12 44
808,4,False,False,3,2,3,1,1 28 44,1 12 28 44
809,4,False,False,3,2,3,1,2 28 44,2 12 28 44
810,4,False,False,3,2,3,1,6 28 44,6 12 28 44
811,4,False,False,3,2,3,1,7 28 44,7 12 28 44
812,4,False,False,2,2,3,2,1 33 44,1 12 33 44
813,4,False,False,2,2,2,2,28 33,17 28 33 44
814,4,False,False,2,2,3,2,2 34 44,2 12 34 44
815,4,False,False,2,2,2,2,28 34,18 28 34 44
816,4,False,False,2,2,2,1,12 38,6 12 38 44
817,4,True,False,2,2,2,1,28 38,22 28 38 44
818,4,False,False,1,4,4,1,33 34 38 44,33 34 38 44
819,4,False,False,1,4,2,1,36 44,33 36 38 44
820,4,False,True,2,2,3,2,7 39 44,7 12 39 44
821,4,True,True,2,3,3,2,22 28 39,22 28 39 44
822,4,False,True,2,2,2,1,23 44,23 28 39 44
823,4,False,True,1,4,4,1,33 34 39 44,33 34 39 44
824,4,False,True,1,4,2,1,35 44,33 35 39 44
825,4,False,True,1,4,4,1,33 38 39 44,33 38 39 44
826,4,False,True,1,4,4,1,34 38 39 44,34 38 39 44
827,4,False,False,1,4,2,2,34 41,33 34 41 44
828,4,False,False,2,3,3,1,1 2 48,1 2 16 48
829,4,False,False,2,3,3,1,1 6 48,1 6 16 48
830,4,False,False,2,3,3,1,2 6 48,2 6 16 48
831,4,False,False,2,3,3,1,1 7 48,1 7 16 48
832,4,False,False,2,3,3,1,2 7 48,2 7 16 48
833,4,False,False,2,3,3,1,6 7 48,6 7 16 48
834,4,False,False,2,3,3,1,1 12 48,1 12 16 48
835,4,False,False,2,3,3,1,2 12 48,2 12 16 48
836,4,False,False,2,3,3,1,6 12 48,6 12 16 48
837,4,False,False,2,3,3,1,7 12 48,7 12 16 48
838,4,False,False,2,3,3,1,7 13 48,7 13 16 48
839,4,False,False,2,3,3,1,12 13 48,12 13 16 48
840,4,False,False,2,3,3,1,6 14 48,6 14 16 48
841,4,False,False,2,3,3,1,12 14 48,12 14 16 48
842,4,False,False,2,3,3,1,13 14 48,13 14 16 48
843,4,False,False,3,2,3,1,1 32 48,1 16 32 48
844,4,False,False,3,2,3,1,2 32 48,2 16 32 48
845,4,False,False,3,2,3,1,6 32 48,6 16 32 48
846,4,False,False,3,2,3,1,7 32 48,7 16 32 48
847,4,False,False,3,2,3,1,8 32 48,8 16 32 48
848,4,False,False,3,2,3,1,12 32 48,12 16 32 48
849,4,False,False,3,2,3,1,13 32 48,13 16 32 48
850,4,False,False,3,2,3,1,14 32 48,14 16 32 48
851,4,True,False,3,2,3,1,16 22 48,16 22 32 48
852,4,False,False,3,2,3,1,16 28 48,16 28 32 48
853,4,True,False,2,3,3,1,22 28 48,22 28 32 48
854,4,False,False,3,2,3,1,16 29 48,16 29 32 48
855,4,False,False,2,3,3,1,28 29 48,28 29 32 48
856,4,False,False,2,2,3,2,1 33 48,1 16 33 48
857,4,False,False,2,2,2,2,32 33,17 32 33 48
858,4,False,False,2,2,3,2,2 34 48,2 16 34 48
859,4,False,False,2,2,2,2,32 34,18 32 34 48
860,4,False,False,2,2,2,1,16 38,6 16 38 48
861,4,True,False,2,2,2,1,32 38,22 32 38 48
862,4,False,False,1,4,4,1,33 34 38 48,33 34 38 48
863,4,False,True,2,3,3,1,1 39 48,1 16 39 48
864,4,False,True,2,2,3,1,7 39 48,7 16 39 48
865,4,False,True,3,2,3,1,16 32 39,16 32 39 48
866,4,True,True,2,3,3,2,22 32 39,22 32 39 48
867,4,False,True,2,2,2,1,23 48,23 32 39 48
868,4,False,True,2,3,2,1,29 39,29 32 39 48
869,4,False,True,1,4,4,1,33 34 39 48,33 34 39 48
870,4,False,True,1,4,4,1,33 38 39 48,33 38 39 48
871,4,False,True,1,4,4,1,34 38 39 48,34 38 39 48
872,4,False,False,2,2,2,2,8 40,8 16 40 48
873,4,False,False,2,2,2,3,24 40,24 32 40 48
874,4,False,True,1,4,2,2,38 40,38 39 40 48
875,4,False,False,1,4,2,3,33 40,33 40 41 48
876,4,False,True,1,4,2,2,33 42,33 39 42 48
877,4,False,False,1,4,2,2,33 43,33 38 43 48
878,4,False,False,2,2,3,2,12 16 44,12 16 44 48
879,4,False,False,3,2,3,1,16 32 44,16 32 44 48
880,4,False,False,2,2,3,2,28 32 44,28 32 44 48
881,4,False,False,2,3,2,1,29 44,29 32 44 48
882,4,False,False,1,4,4,1,33 34 44 48,33 34 44 48
883,4,False,False,1,4,1,1,37,33 37 44 48
884,4,False,False,1,4,4,1,33 38 44 48,33 38 44 48
885,4,False,False,1,4,4,1,34 38 44 48,34 38 44 48
886,4,False,True,2,3,3,1,16 39 44,16 39 44 48
887,4,False,True,2,3,3,1,32 39 44,32 39 44 48
888,4,False,True,1,4,4,1,33 39 44 48,33 39 44 48
889,4,False,True,1,4,4,1,34 39 44 48,34 39 44 48
890,4,False,True,1,4,4,1,38 39 44 48,38 39 44 48
891,4,False,False,1,4,2,2,34 40,34 40 44 48
892,4,False,False,2,2,2,2,13 45,13 16 45 48
893,4,False,False,2,2,2,2,29 45,29 32 45 48
894,4,False,False,1,4,2,3,33 45,33 36 45 48
895,4,False,True,1,4,2,1,34 45,34 39 45 48
896,4,False,False,1,4,2,1,38 45,38 44 45 48
897,4,False,False,2,2,2,1,14 46,14 16 46 48
898,4,False,False,3,2,3,1,16 32 46,16 32 46 48
899,4,True,False,2,3,2,1,22 46,22 32 46 48
900,4,False,False,2,3,2,1,28 46,28 32 46 48
901,4,False,False,2,3,2,1,29 46,29 32 46 48
902,4,False,False,2,2,2,2,30 46,30 32 46 48
903,4,False,False,1,4,2,3,33 46,33 35 46 48
904,4,False,False,1,4,2,1,34 46,34 38 46 48
905,4,False,False,2,3,3,1,16 44 46,16 44 46 48
906,4,False,False,2,3,3,1,32 44 46,32 44 46 48
907,4,False,True,1,4,2,1,39 46,39 44 46 48
908,4,False,False,1,4,2,2,40 45,40 45 46 48
909,4,False,False,1,4,3,1,44 45 46,44 45 46 48
910,4,False,False,1,4,1,1,47,33 34 47 48
911,4,False,False,2,3,3,1,34 36 49,33 34 36 49
912,4,False,True,2,3,3,1,34 39 49,33 34 39 49
913,4,False,False,2,2,2,2,33 50,33 34 49 50
914,4,False,False,2,2,1,1,51,33 35 49 51
915,4,False,False,2,2,1,1,52,33 36 49 52
916,4,False,False,2,2,2,3,38 49,33 38 49 54
917,4,False,False,2,2,2,3,38 50,34 38 50 54
918,4,False,True,2,2,2,2,33 55,33 39 49 55
919,4,False,True,2,2,2,3,39 50,34 39 50 55
920,4,False,True,2,2,2,3,39 54,38 39 54 55
921,4,False,False,2,2,1,1,57,33 41 49 57
922,4,False,True,2,2,2,3,42 55,39 42 55 58
923,4,False,False,2,2,1,1,59,38 43 54 59
924,4,False,False,2,2,2,3,44 49,33 44 49 60
925,4,False,False,2,2,2,3,44 50,34 44 50 60
926,4,False,False,2,2,2,3,44 54,38 44 54 60
927,4,False,True,2,2,2,3,44 55,39 44 55 60
928,4,False,True,2,3,3,1,39 44 64,39 44 48 64
929,4,False,False,2,3,3,1,44 46 64,44 46 48 64
930,4,False,False,2,2,2,3,48 49,33 48 49 64
931,4,False,False,2,2,2,3,48 50,34 48 50 64
932,4,False,False,2,2,2,3,48 54,38 48 54 64
933,4,False,True,2,2,2,2,48 55,39 48 55 64
934,4,False,False,2,2,1,1,56,40 48 56 64
935,4,False,False,2,2,2,2,48 60,44 48 60 64
936,4,False,False,2,2,1,1,61,45 48 61 64
937,4,False,False,2,2,1,1,62,46 48 62 64
938,4,False,False,2,3,3,1,18 19 65,17 18 19 65
939,4,True,False,2,3,3,1,18 22 65,17 18 22 65
940,4,False,False,4,1,2,3,17 49,17 33 49 65
941,4,False,False,4,1,2,3,18 50,18 34 50 66
942,4,False,False,2,2,2,2,17 66,17 18 65 66
943,4,False,False,2,2,1,1,67,17 19 65 67
944,4,False,False,2,2,1,1,68,17 20 65 68
945,4,True,False,4,1,2,3,22 54,22 38 54 70
946,4,True,True,4,2,2,3,22 55,22 39 55 70
947,4,True,False,2,2,2,2,17 70,17 22 65 70
948,4,True,False,2,2,2,3,22 66,18 22 66 70
949,4,False,True,4,1,2,3,23 55,23 39 55 71
950,4,False,False,2,2,2,3,23 65,17 23 65 71
951,4,False,False,2,2,2,3,23 66,18 23 66 71
952,4,True,False,2,2,2,3,23 70,22 23 70 71
953,4,False,False,2,2,1,1,73,17 25 65 73
954,4,False,False,2,2,1,1,74,23 26 71 74
955,4,True,True,4,4,2,3,22 58,22 39 58 75
956,4,True,False,2,2,2,3,27 70,22 27 70 75
957,4,False,False,4,1,2,3,28 60,28 44 60 76
958,4,False,False,2,2,2,3,28 65,17 28 65 76
959,4,False,False,2,2,2,3,28 66,18 28 66 76
960,4,True,False,2,2,2,3,28 70,22 28 70 76
961,4,False,False,2,2,2,3,28 71,23 28 71 76
962,4,True,False,2,3,3,1,22 28 80,22 28 32 80
963,4,False,False,2,3,3,1,28 29 80,28 29 32 80
964,4,False,False,4,1,2,3,32 64,32 48 64 80
965,4,False,False,2,2,2,3,32 65,17 32 65 80
966,4,False,False,2,2,2,3,32 66,18 32 66 80
967,4,True,False,2,2,2,2,32 70,22 32 70 80
968,4,False,False,2,2,2,3,32 71,23 32 71 80
969,4,False,False,2,2,1,1,72,24 32 72 80
970,4,False,False,2,2,2,2,32 76,28 32 76 80
971,4,False,False,2,2,1,1,77,29 32 77 80
972,4,False,False,2,2,1,1,78,30 32 78 80
973,4,False,False,2,3,3,1,2 3 81,1 2 3 81
974,4,False,False,2,3,3,1,2 4 81,1 2 4 81
975,4,False,False,2,3,3,1,3 4 81,1 3 4 81
976,4,False,False,2,3,3,1,2 6 81,1 2 6 81
977,4,False,False,2,3,3,1,4 6 81,1 4 6 81
978,4,False,False,2,3,3,1,2 7 81,1 2 7 81
979,4,False,False,2,3,3,1,3 7 81,1 3 7 81
980,4,False,False,2,3,3,1,6 7 81,1 6 7 81
981,4,False,False,2,3,3,1,2 12 81,1 2 12 81
982,4,False,False,2,3,3,1,6 12 81,1 6 12 81
983,4,False,False,2,3,3,1,7 12 81,1 7 12 81
984,4,False,False,2,3,3,1,2 16 81,1 2 16 81
985,4,False,False,2,3,3,1,6 16 81,1 6 16 81
986,4,False,False,2,3,3,1,7 16 81,1 7 16 81
987,4,False,False,2,3,3,1,12 16 81,1 12 16 81
988,4,False,False,3,2,3,1,2 17 81,1 2 17 81
989,4,False,False,3,2,3,1,3 17 81,1 3 17 81
990,4,False,False,3,2,3,1,4 17 81,1 4 17 81
991,4,False,False,3,2,3,1,6 17 81,1 6 17 81
992,4,False,False,3,2,3,1,7 17 81,1 7 17 81
993,4,False,False,3,2,3,1,9 17 81,1 9 17 81
994,4,False,False,3,2,3,1,12 17 81,1 12 17 81
995,4,False,False,3,2,3,1,16 17 81,1 16 17 81
996,4,False,False,3,2,3,1,1 18 81,1 17 18 81
997,4,False,False,3,2,3,1,1 19 81,1 17 19 81
998,4,False,False,2,3,3,1,18 19 81,17 18 19 81
999,4,True,False,3,2,3,1,6 22 81,1 6 22 81
1000,4,True,False,3,3,4,1,1 16 22 81,1 16 22 81
1001,4,True,False,3,2,4,1,1 17 22 81,1 17 22 81
1002,4,True,False,2,3,3,1,18 22 81,17 18 22 81
1003,4,False,False,3,2,3,1,2 33 81,1 2 33 81
1004,4,False,False,3,2,3,1,3 33 81,1 3 33 81
1005,4,False,False,3,2,3,1,4 33 81,1 4 33 81
1006,4,False,False,3,2,3,1,6 33 81,1 6 33 81
1007,4,False,False,3,2,3,1,7 33 81,1 7 33 81
1008,4,False,False,3,2,3,1,9 33 81,1 9 33 81
1009,4,False,False,3,2,3,1,12 33 81,1 12 33 81
1010,4,False,False,3,2,3,1,16 33 81,1 16 33 81
1011,4,False,False,4,1,4,1,1 17 33 81,1 17 33 81
1012,4,False,False,3,2,3,1,18 33 81,17 18 33 81
1013,4,False,False,3,2,3,1,19 33 81,17 19 33 81
1014,4,True,False,3,2,3,1,22 33 81,17 22 33 81
1015,4,False,False,3,2,3,1,1 34 81,1 33 34 81
1016,4,False,False,3,2,3,1,17 34 81,17 33 34 81
1017,4,False,False,3,2,3,1,1 36 81,1 33 36 81
1018,4,False,False,3,2,3,1,17 36 81,17 33 36 81
1019,4,False,False,2,3,3,1,34 36 81,33 34 36 81
